tconst	parentTconst	seasonNumber	episodeNumber
tt0550950	tt0140733	1	10
tt0550951	tt0140733	1	16
tt0550952	tt0140733	1	7
tt0550953	tt0140733	1	13
tt0550954	tt0140733	2	133
tt0550955	tt0140733	4	24
tt0550956	tt0140733	3	88
tt0550957	tt0140733	2	64
tt0550958	tt0140733	3	49
tt0550959	tt0140733	3	61
tt0550960	tt0140733	3	112
tt0550961	tt0140733	2	7
tt0550962	tt0140733	2	148
tt0550963	tt0140733	2	130
tt0550964	tt0140733	3	136
tt0550965	tt0140733	3	28
tt0550966	tt0140733	2	82
tt0550967	tt0140733	2	37
tt0550968	tt0140733	3	1
tt0550969	tt0140733	1	19
tt0550970	tt0140733	2	79
tt0550971	tt0140733	2	100
tt0550972	tt0140733	2	52
tt0550973	tt0140733	4	33
tt0550974	tt0140733	3	124
tt0550975	tt0140733	2	136
tt0550976	tt0140733	2	31
tt0550977	tt0140733	4	18
tt0550978	tt0140733	2	91
tt0550979	tt0140733	2	85
tt0550980	tt0140733	4	12
tt0550981	tt0140733	3	91
tt0550982	tt0140733	4	3
tt0550983	tt0140733	2	109
tt0550984	tt0140733	3	19
tt0550985	tt0140733	4	27
tt0550986	tt0140733	3	22
tt0550987	tt0140733	3	79
tt0550988	tt0140733	2	58
tt0550990	tt0140733	2	121
tt0550991	tt0140733	2	112
tt0550992	tt0140733	3	64
tt0550993	tt0140733	3	82
tt0550994	tt0140733	4	15
tt0550995	tt0140733	3	58
tt0550996	tt0140733	3	67
tt0550997	tt0140733	2	1
tt0550998	tt0140733	4	21
tt0550999	tt0140733	2	73
tt0551000	tt0140733	3	133
tt0551001	tt0140733	2	40
tt0551002	tt0140733	3	10
tt0551003	tt0046590	\N	\N
tt0551004	tt0046590	\N	\N
tt0551005	tt0046590	\N	\N
tt0551006	tt0046590	\N	\N
tt0551007	tt0046590	\N	\N
tt0551008	tt0046590	\N	\N
tt0551009	tt0046590	\N	\N
tt0551010	tt0046590	\N	\N
tt0551011	tt0460634	1	3
tt0551012	tt0460634	1	4
tt0551013	tt0460634	1	1
tt0551014	tt0460634	1	2
tt0551015	tt0047725	1	15
tt0551016	tt0165006	1	11
tt0551017	tt0149437	1	8
tt0551018	tt0149437	1	13
tt0551019	tt0149437	1	5
tt0551020	tt0149437	1	9
tt0551021	tt0149437	1	6
tt0551022	tt0149437	1	2
tt0551023	tt0149437	1	10
tt0551024	tt0149437	1	11
tt0551025	tt0149437	1	4
tt0551026	tt0149437	1	7
tt0551027	tt0149437	1	12
tt0551028	tt0149437	1	3
tt0551029	tt0149437	1	1
tt0551030	tt0047726	1	27
tt0551031	tt0047726	1	34
tt0551032	tt0047726	1	31
tt0551033	tt0047726	1	7
tt0551034	tt0047726	1	30
tt0551035	tt0047726	1	12
tt0551036	tt0047726	1	1
tt0551037	tt0047726	2	2
tt0551038	tt0047726	1	15
tt0551039	tt0047726	1	20
tt0551040	tt0047726	1	24
tt0551041	tt0047726	2	3
tt0551042	tt0047726	1	8
tt0551043	tt0047726	2	10
tt0551044	tt0047726	1	21
tt0551045	tt0047726	2	8
tt0551046	tt0047726	1	2
tt0551047	tt0047726	2	6
tt0551048	tt0047726	1	22
tt0551049	tt0047726	1	29
tt0551050	tt0047726	1	10
tt0551051	tt0047726	1	25
tt0551052	tt0047726	1	32
tt0551053	tt0047726	1	6
tt0551054	tt0047726	1	28
tt0551055	tt0047726	2	13
tt0551056	tt0047726	1	3
tt0551057	tt0047726	2	11
tt0551058	tt0047726	1	39
tt0551059	tt0047726	1	19
tt0551060	tt0047726	2	12
tt0551061	tt0047726	2	9
tt0551062	tt0047726	1	38
tt0551063	tt0047726	2	4
tt0551064	tt0047726	2	5
tt0551065	tt0047726	1	5
tt0551066	tt0047726	1	33
tt0551067	tt0047726	1	26
tt0551068	tt0047726	1	36
tt0551069	tt0047726	1	16
tt0551070	tt0047726	2	1
tt0551071	tt0047726	1	23
tt0551072	tt0047726	1	35
tt0551073	tt0047726	1	37
tt0551074	tt0047726	1	9
tt0551075	tt0047726	1	40
tt0551076	tt0243693	\N	\N
tt0551077	tt0372649	\N	\N
tt0551078	tt0372649	\N	\N
tt0551079	tt0372649	\N	\N
tt0551080	tt0372649	\N	\N
tt0551081	tt0372649	\N	\N
tt0551082	tt0372649	\N	\N
tt0551083	tt0372649	\N	\N
tt0551084	tt0372649	\N	\N
tt0551085	tt0372649	\N	\N
tt0551086	tt0372649	\N	\N
tt0551087	tt0192890	1	5
tt0551088	tt0184104	1	3
tt0551089	tt0184104	1	4
tt0551090	tt0168325	\N	\N
tt0551091	tt0168325	\N	\N
tt0551092	tt0168325	\N	\N
tt0551093	tt0168325	\N	\N
tt0551094	tt0168325	\N	\N
tt0551095	tt0168325	\N	\N
tt0551096	tt0168325	\N	\N
tt0551097	tt0168325	\N	\N
tt0551098	tt0168325	\N	\N
tt0551099	tt0241097	\N	\N
tt0551100	tt0241097	\N	\N
tt0551101	tt0241097	\N	\N
tt0551102	tt0241097	\N	\N
tt0551103	tt0241097	\N	\N
tt0551104	tt0241097	1	100
tt0551105	tt0241097	\N	\N
tt0551106	tt0241097	\N	\N
tt0551107	tt0241097	\N	\N
tt0551108	tt0241097	\N	\N
tt0551109	tt0241097	\N	\N
tt0551110	tt0241097	\N	\N
tt0551111	tt0241097	\N	\N
tt0551112	tt0241097	\N	\N
tt0551113	tt0241097	\N	\N
tt0551114	tt0241097	\N	\N
tt0551115	tt0241097	\N	\N
tt0551116	tt0241097	\N	\N
tt0551117	tt0241097	\N	\N
tt0551118	tt0241097	\N	\N
tt0551119	tt0241097	\N	\N
tt0551120	tt0241097	\N	\N
tt0551121	tt0241097	\N	\N
tt0551122	tt0241097	\N	\N
tt0551123	tt0241097	\N	\N
tt0551124	tt0241097	\N	\N
tt0551125	tt0241097	\N	\N
tt0551126	tt0241097	\N	\N
tt0551127	tt0241097	\N	\N
tt0551128	tt0241097	\N	\N
tt0551129	tt0241097	\N	\N
tt0551130	tt0241097	\N	\N
tt0551131	tt0241097	\N	\N
tt0551132	tt0241097	\N	\N
tt0551133	tt0241097	\N	\N
tt0551134	tt0241097	\N	\N
tt0551135	tt0241097	\N	\N
tt0551136	tt0241097	\N	\N
tt0551137	tt0241097	\N	\N
tt0551138	tt0241097	\N	\N
tt0551139	tt0241097	\N	\N
tt0551140	tt0241097	\N	\N
tt0551141	tt0241097	\N	\N
tt0551142	tt0241097	\N	\N
tt0551143	tt0241097	\N	\N
tt0551144	tt0241097	\N	\N
tt0551145	tt0241097	\N	\N
tt0551146	tt0241097	\N	\N
tt0551147	tt0241097	\N	\N
tt0551148	tt0241097	\N	\N
tt0551149	tt0241097	\N	\N
tt0551150	tt0241097	\N	\N
tt0551151	tt0241097	\N	\N
tt0551152	tt0241097	\N	\N
tt0551153	tt0241097	\N	\N
tt0551154	tt0241097	\N	\N
tt0551155	tt0241097	\N	\N
tt0551156	tt0241097	\N	\N
tt0551157	tt0241097	\N	\N
tt0551158	tt0241097	\N	\N
tt0551159	tt0241097	\N	\N
tt0551160	tt0241097	\N	\N
tt0551161	tt0241097	\N	\N
tt0551162	tt0241097	\N	\N
tt0551163	tt0303447	\N	\N
tt0551164	tt0303447	\N	\N
tt0551165	tt0303447	\N	\N
tt0551166	tt0303447	\N	\N
tt0551167	tt0303447	\N	\N
tt0551168	tt0303447	\N	\N
tt0551169	tt0303447	\N	\N
tt0551170	tt0303447	\N	\N
tt0551171	tt0303447	\N	\N
tt0551172	tt0303447	\N	\N
tt0551173	tt0303447	\N	\N
tt0551174	tt0303447	\N	\N
tt0551175	tt0303447	\N	\N
tt0551176	tt0303447	\N	\N
tt0551177	tt0303447	\N	\N
tt0551178	tt0303447	\N	\N
tt0551179	tt0303447	\N	\N
tt0551180	tt0303447	\N	\N
tt0551181	tt0303448	\N	\N
tt0551182	tt0303448	\N	\N
tt0551183	tt0303448	\N	\N
tt0551184	tt0303448	\N	\N
tt0551185	tt0303448	\N	\N
tt0551186	tt0303448	\N	\N
tt0551187	tt0303448	1	1
tt0551188	tt0303448	\N	\N
tt0551189	tt0303448	\N	\N
tt0551190	tt0303448	\N	\N
tt0551191	tt0303448	\N	\N
tt0551192	tt0262157	1	6
tt0551193	tt0262157	1	8
tt0551194	tt0282289	1	6
tt0551195	tt0282289	1	7
tt0551196	tt0282289	1	8
tt0551197	tt0072489	2	1
tt0551198	tt0072489	4	6
tt0551199	tt0456767	2	2
tt0551200	tt0456767	12	1
tt0551201	tt0456767	3	1
tt0551202	tt0456767	10	2
tt0551203	tt0456767	7	2
tt0551204	tt0456767	4	1
tt0551205	tt0456767	1	1
tt0551206	tt0456767	6	2
tt0551207	tt0456767	8	2
tt0551208	tt0456767	11	2
tt0551209	tt0456767	9	1
tt0551210	tt0456767	12	2
tt0551211	tt0456767	10	1
tt0551212	tt0456767	1	2
tt0551213	tt0456767	5	2
tt0551214	tt0456767	3	2
tt0551215	tt0456767	9	2
tt0551216	tt0456767	4	2
tt0551217	tt0456767	7	1
tt0551218	tt0456767	2	1
tt0551219	tt0456767	6	1
tt0551220	tt0456767	8	1
tt0551221	tt0456767	11	1
tt0551222	tt0446826	1	7
tt0551223	tt0446826	1	11
tt0551224	tt0446826	1	9
tt0551225	tt0446826	1	3
tt0551226	tt0446826	1	12
tt0551227	tt0446826	1	10
tt0551228	tt0446826	1	2
tt0551229	tt0446826	1	1
tt0551230	tt0446826	1	4
tt0551231	tt0446826	1	8
tt0551232	tt0446826	1	6
tt0551233	tt0446826	1	5
tt0551234	tt0386927	1	4
tt0551235	tt0386927	1	5
tt0551236	tt0386927	1	1
tt0551237	tt0386927	1	2
tt0551238	tt0386927	1	3
tt0551239	tt0450527	\N	\N
tt0551240	tt0450527	\N	\N
tt0551241	tt0450527	\N	\N
tt0551243	tt0450527	\N	\N
tt0551244	tt0450527	\N	\N
tt0551245	tt0450527	\N	\N
tt0551246	tt0450527	\N	\N
tt0551247	tt0450527	\N	\N
tt0551248	tt0450527	\N	\N
tt0551249	tt0450527	\N	\N
tt0551250	tt0450527	\N	\N
tt0551251	tt0450527	\N	\N
tt0551252	tt0450527	\N	\N
tt0551253	tt0450527	\N	\N
tt0551254	tt0450527	\N	\N
tt0551255	tt0450527	\N	\N
tt0551256	tt0450527	\N	\N
tt0551257	tt0450527	\N	\N
tt0551258	tt0450527	\N	\N
tt0551259	tt0450527	\N	\N
tt0551260	tt0450527	\N	\N
tt0551261	tt0450527	\N	\N
tt0551262	tt0450527	\N	\N
tt0551263	tt0450527	\N	\N
tt0551264	tt0450527	\N	\N
tt0551265	tt0450527	\N	\N
tt0551266	tt0450527	\N	\N
tt0551267	tt0450527	\N	\N
tt0551268	tt0450527	\N	\N
tt0551270	tt0450527	\N	\N
tt0551271	tt0450527	\N	\N
tt0551272	tt0085001	1	2
tt0551273	tt0495655	2	10
tt0551274	tt0495655	4	3
tt0551275	tt0495655	3	13
tt0551276	tt0495655	2	5
tt0551277	tt0495655	1	3
tt0551278	tt0495655	2	9
tt0551279	tt0495655	1	11
tt0551280	tt0495655	2	2
tt0551281	tt0495655	1	6
tt0551282	tt0495655	3	8
tt0551283	tt0495655	1	7
tt0551284	tt0495655	3	2
tt0551285	tt0495655	\N	\N
tt0551286	tt0495655	1	9
tt0551287	tt0495655	4	1
tt0551288	tt0495655	1	8
tt0551289	tt0495655	2	7
tt0551290	tt0495655	4	13
tt0551291	tt0495655	3	10
tt0551292	tt0495655	3	1
tt0551293	tt0495655	4	7
tt0551294	tt0495655	2	12
tt0551295	tt0495655	3	3
tt0551296	tt0495655	1	5
tt0551297	tt0495655	3	4
tt0551298	tt0495655	2	3
tt0551299	tt0495655	3	11
tt0551300	tt0495655	3	7
tt0551301	tt0495655	2	8
tt0551302	tt0495655	2	13
tt0551303	tt0495655	1	4
tt0551304	tt0495655	1	10
tt0551305	tt0495655	1	12
tt0551306	tt0495655	1	2
tt0551307	tt0495655	2	1
tt0551308	tt0495655	1	1
tt0551309	tt0495655	4	2
tt0551310	tt0495655	2	6
tt0551311	tt0495655	2	4
tt0551312	tt0118294	1	9
tt0551313	tt0118294	1	6
tt0551314	tt0118294	2	3
tt0551315	tt0118294	1	5
tt0551316	tt0118294	2	13
tt0551317	tt0118294	1	1
tt0551318	tt0118294	1	13
tt0551319	tt0118294	1	4
tt0551320	tt0118294	2	7
tt0551321	tt0118294	2	5
tt0551322	tt0118294	1	12
tt0551323	tt0118294	1	3
tt0551324	tt0118294	1	11
tt0551325	tt0118294	2	11
tt0551326	tt0118294	1	10
tt0551327	tt0118294	1	8
tt0551328	tt0118294	1	7
tt0551329	tt0118294	2	9
tt0551330	tt0118294	2	6
tt0551331	tt0118294	2	1
tt0551332	tt0118294	2	10
tt0551333	tt0461078	\N	\N
tt0551334	tt0364155	\N	\N
tt0551335	tt0364155	\N	\N
tt0551336	tt0364155	\N	\N
tt0551337	tt0364155	\N	\N
tt0551338	tt0435950	1	1
tt0551339	tt0435950	1	3
tt0551340	tt0435950	1	4
tt0551341	tt0435950	1	6
tt0551342	tt0435950	2	2
tt0551343	tt0435950	2	4
tt0551344	tt0435950	2	5
tt0551345	tt0435950	2	6
tt0551346	tt0435950	2	7
tt0551347	tt0435950	2	8
tt0551348	tt0435950	2	9
tt0551349	tt0435950	3	1
tt0551350	tt0435950	3	2
tt0551351	tt0435950	3	3
tt0551352	tt0435950	3	4
tt0551353	tt0435950	3	5
tt0551354	tt0435950	3	6
tt0551355	tt0435950	3	7
tt0551356	tt0431516	\N	\N
tt0551357	tt0431516	\N	\N
tt0551358	tt0431516	\N	\N
tt0551359	tt0431516	\N	\N
tt0551360	tt0431516	\N	\N
tt0551361	tt0431516	\N	\N
tt0551362	tt0431516	\N	\N
tt0551363	tt0431516	\N	\N
tt0551364	tt0431516	\N	\N
tt0551365	tt0431516	\N	\N
tt0551366	tt0168326	1	11
tt0551367	tt0168326	1	4
tt0551368	tt0168326	1	13
tt0551369	tt0168326	1	15
tt0551370	tt0168326	1	9
tt0551371	tt0168326	1	5
tt0551372	tt0168326	1	12
tt0551373	tt0168326	1	8
tt0551374	tt0168326	1	3
tt0551375	tt0168326	1	10
tt0551376	tt0168326	1	6
tt0551377	tt0168326	1	7
tt0551378	tt0168326	1	1
tt0551379	tt0168326	1	14
tt0551380	tt0168326	1	2
tt0551381	tt0264235	1	7
tt0551382	tt0264235	1	9
tt0551383	tt0264235	1	8
tt0551384	tt0264235	4	2
tt0551385	tt0264235	3	1
tt0551386	tt0264235	3	3
tt0551387	tt0264235	1	5
tt0551388	tt0264235	5	4
tt0551389	tt0264235	3	8
tt0551390	tt0264235	5	5
tt0551391	tt0264235	3	9
tt0551392	tt0264235	4	1
tt0551393	tt0264235	4	10
tt0551394	tt0264235	1	3
tt0551395	tt0264235	2	8
tt0551396	tt0264235	1	2
tt0551397	tt0264235	4	5
tt0551398	tt0264235	2	6
tt0551399	tt0264235	2	9
tt0551400	tt0264235	3	2
tt0551401	tt0264235	4	3
tt0551402	tt0264235	5	2
tt0551403	tt0264235	1	4
tt0551404	tt0264235	4	6
tt0551405	tt0264235	2	1
tt0551406	tt0264235	5	3
tt0551407	tt0264235	3	7
tt0551408	tt0264235	2	7
tt0551409	tt0264235	5	10
tt0551410	tt0264235	3	10
tt0551411	tt0264235	1	10
tt0551412	tt0264235	5	9
tt0551413	tt0264235	5	1
tt0551414	tt0264235	2	10
tt0551415	tt0264235	3	4
tt0551416	tt0264235	1	1
tt0551417	tt0264235	5	7
tt0551418	tt0264235	2	4
tt0551419	tt0264235	5	8
tt0551420	tt0264235	5	6
tt0551421	tt0264235	3	6
tt0551422	tt0264235	4	7
tt0551423	tt0264235	4	9
tt0551424	tt0264235	3	5
tt0551425	tt0264235	2	5
tt0551426	tt0264235	4	4
tt0551427	tt0264235	1	6
tt0551428	tt0264235	2	2
tt0551429	tt0264235	2	3
tt0551430	tt0264235	4	8
tt0551431	tt0371441	1	5
tt0551432	tt0371441	1	12
tt0551434	tt0473412	1	2
tt0551435	tt0190177	\N	\N
tt0551436	tt0190177	\N	\N
tt0551437	tt0190177	\N	\N
tt0551438	tt0190177	\N	\N
tt0551439	tt0190177	\N	\N
tt0551440	tt0190177	\N	\N
tt0551441	tt0190177	\N	\N
tt0551442	tt0090412	\N	\N
tt0551443	tt0090412	\N	\N
tt0551444	tt0182568	\N	\N
tt0551445	tt0182568	\N	\N
tt0551446	tt0182568	\N	\N
tt0551447	tt0182568	\N	\N
tt0551448	tt0182568	6	9
tt0551449	tt0182568	\N	\N
tt0551450	tt0445112	\N	\N
tt0551451	tt0445112	\N	\N
tt0551452	tt0445112	\N	\N
tt0551453	tt0445112	\N	\N
tt0551454	tt0445112	\N	\N
tt0551455	tt0120946	1	4
tt0551456	tt0120946	3	6
tt0551457	tt0120946	1	9
tt0551458	tt0120946	3	7
tt0551459	tt0120946	1	1
tt0551460	tt0120946	2	8
tt0551461	tt0120946	1	6
tt0551462	tt0120946	2	11
tt0551463	tt0120946	3	1
tt0551464	tt0120946	2	2
tt0551465	tt0120946	1	7
tt0551466	tt0120946	2	4
tt0551467	tt0120946	3	2
tt0551468	tt0120946	1	12
tt0551469	tt0120946	3	12
tt0551470	tt0120946	2	7
tt0551471	tt0120946	3	13
tt0551472	tt0120946	1	8
tt0551473	tt0120946	1	5
tt0551474	tt0120946	2	3
tt0551475	tt0120946	1	13
tt0551476	tt0120946	1	11
tt0551477	tt0120946	2	12
tt0551478	tt0120946	3	3
tt0551479	tt0120946	2	10
tt0551480	tt0120946	1	10
tt0551481	tt0120946	1	2
tt0551482	tt0120946	2	13
tt0551484	tt0120946	1	3
tt0551485	tt0247134	1	15
tt0551486	tt0247134	1	16
tt0551487	tt0247134	1	4
tt0551488	tt0247134	1	5
tt0551489	tt0247134	1	13
tt0551490	tt0247134	1	10
tt0551491	tt0247134	1	9
tt0551492	tt0247134	1	14
tt0551493	tt0247134	1	6
tt0551494	tt0247134	1	3
tt0551495	tt0247134	1	2
tt0551496	tt0247134	1	11
tt0551497	tt0247134	1	7
tt0551498	tt0247134	1	12
tt0551499	tt0247134	1	17
tt0551500	tt0247134	1	1
tt0551501	tt0331383	\N	\N
tt0551502	tt0331383	\N	\N
tt0551503	tt0044256	1	3
tt0551504	tt0044256	1	13
tt0551505	tt0044256	1	14
tt0551506	tt0044256	1	12
tt0551507	tt0044256	1	6
tt0551508	tt0044256	1	7
tt0551509	tt0044256	1	9
tt0551510	tt0044256	1	5
tt0551511	tt0044256	1	1
tt0551512	tt0044256	1	4
tt0551513	tt0044256	1	2
tt0551514	tt0044256	1	10
tt0551515	tt0044256	1	8
tt0551516	tt0061244	1	2
tt0551517	tt0061244	1	12
tt0551518	tt0061244	1	8
tt0551519	tt0061244	1	13
tt0551520	tt0061244	1	11
tt0551521	tt0061244	1	9
tt0551522	tt0061244	1	3
tt0551523	tt0061244	1	5
tt0551524	tt0061244	1	1
tt0551525	tt0061244	1	14
tt0551526	tt0061244	1	7
tt0551527	tt0061244	1	15
tt0551528	tt0061244	1	16
tt0551529	tt0061244	1	4
tt0551530	tt0061244	1	10
tt0551531	tt0061244	1	6
tt0551532	tt0283180	1	7
tt0551533	tt0283180	1	9
tt0551534	tt0283180	2	3
tt0551535	tt0283180	1	12
tt0551536	tt0283180	2	10
tt0551537	tt0283180	1	8
tt0551538	tt0283180	1	6
tt0551539	tt0283180	1	10
tt0551540	tt0283180	1	11
tt0551541	tt0435564	\N	\N
tt0551542	tt0450906	1	2
tt0551543	tt0450906	1	13
tt0551544	tt0450907	1	8
tt0551545	tt0450907	2	3
tt0551546	tt0450907	2	12
tt0551547	tt0450907	2	11
tt0551548	tt0450907	1	1
tt0551549	tt0450907	1	3
tt0551550	tt0450907	2	5
tt0551551	tt0450907	1	5
tt0551552	tt0450907	1	9
tt0551553	tt0450907	2	6
tt0551554	tt0450907	1	4
tt0551555	tt0450907	2	4
tt0551556	tt0450907	1	7
tt0551557	tt0450907	1	6
tt0551558	tt0450907	2	10
tt0551559	tt0450907	2	1
tt0551560	tt0450907	1	2
tt0551561	tt0450907	2	8
tt0551562	tt0085002	1	3
tt0551563	tt0085002	1	2
tt0551564	tt0085002	1	4
tt0551565	tt0085002	1	5
tt0551566	tt0085002	1	6
tt0551567	tt0085002	1	7
tt0551568	tt0085002	1	9
tt0551569	tt0264972	\N	\N
tt0551570	tt0314996	1	1
tt0551571	tt0314996	1	2
tt0551572	tt0314996	1	3
tt0551573	tt0314996	1	4
tt0551574	tt0314996	1	5
tt0551575	tt0314996	1	6
tt0551576	tt0314996	2	1
tt0551577	tt0314996	2	2
tt0551578	tt0314996	2	3
tt0551579	tt0314996	2	4
tt0551580	tt0314996	2	5
tt0551581	tt0314996	2	6
tt0551582	tt0314996	2	7
tt0551583	tt0314996	3	1
tt0551584	tt0314996	3	2
tt0551585	tt0314996	3	3
tt0551586	tt0314996	3	4
tt0551587	tt0314996	3	5
tt0551588	tt0314996	3	6
tt0551589	tt0314996	4	1
tt0551590	tt0314996	4	2
tt0551591	tt0314996	4	3
tt0551592	tt0314996	4	4
tt0551593	tt0314996	4	5
tt0551594	tt0314996	4	6
tt0551595	tt0302447	7	2
tt0551596	tt0302447	7	16
tt0551597	tt0302447	1	3
tt0551598	tt0302447	3	1
tt0551599	tt0302447	7	4
tt0551600	tt0302447	6	13
tt0551601	tt0302447	7	5
tt0551602	tt0302447	1	7
tt0551603	tt0302447	1	25
tt0551604	tt0302447	3	3
tt0551605	tt0302447	2	8
tt0551606	tt0302447	2	14
tt0551607	tt0302447	5	2
tt0551608	tt0302447	2	3
tt0551609	tt0302447	4	2
tt0551610	tt0302447	1	17
tt0551611	tt0302447	6	8
tt0551612	tt0302447	5	3
tt0551613	tt0302447	4	14
tt0551614	tt0302447	6	4
tt0551615	tt0302447	6	12
tt0551616	tt0302447	2	5
tt0551617	tt0302447	6	5
tt0551618	tt0302447	3	7
tt0551619	tt0302447	5	11
tt0551620	tt0302447	2	2
tt0551621	tt0302447	6	7
tt0551622	tt0302447	7	11
tt0551623	tt0302447	2	1
tt0551624	tt0302447	7	13
tt0551625	tt0302447	1	6
tt0551626	tt0302447	2	11
tt0551627	tt0302447	6	14
tt0551628	tt0302447	1	11
tt0551629	tt0302447	4	6
tt0551630	tt0302447	1	16
tt0551631	tt0302447	1	29
tt0551632	tt0302447	7	12
tt0551633	tt0302447	4	11
tt0551634	tt0302447	5	8
tt0551635	tt0302447	4	4
tt0551636	tt0302447	1	18
tt0551637	tt0302447	5	6
tt0551638	tt0302447	4	1
tt0551639	tt0302447	6	11
tt0551640	tt0302447	7	7
tt0551641	tt0302447	6	2
tt0551642	tt0302447	1	30
tt0551643	tt0302447	5	10
tt0551644	tt0302447	6	10
tt0551645	tt0302447	3	4
tt0551646	tt0302447	4	8
tt0551647	tt0302447	2	4
tt0551648	tt0302447	5	4
tt0551649	tt0302447	7	8
tt0551650	tt0302447	1	32
tt0551651	tt0302447	7	9
tt0551652	tt0302447	1	28
tt0551653	tt0302447	3	10
tt0551654	tt0302447	2	12
tt0551655	tt0302447	1	19
tt0551656	tt0302447	6	9
tt0551657	tt0302447	1	4
tt0551658	tt0302447	1	8
tt0551659	tt0302447	3	11
tt0551660	tt0302447	2	6
tt0551661	tt0302447	4	7
tt0551662	tt0302447	4	3
tt0551663	tt0302447	1	23
tt0551664	tt0302447	3	12
tt0551665	tt0302447	4	12
tt0551666	tt0302447	1	22
tt0551667	tt0302447	3	8
tt0551668	tt0302447	2	13
tt0551669	tt0302447	4	10
tt0551670	tt0302447	7	15
tt0551671	tt0302447	1	14
tt0551672	tt0302447	1	9
tt0551673	tt0302447	1	27
tt0551674	tt0302447	5	5
tt0551675	tt0302447	4	5
tt0551676	tt0302447	3	2
tt0551677	tt0302447	7	3
tt0551678	tt0302447	1	5
tt0551679	tt0302447	6	6
tt0551680	tt0302447	1	15
tt0551681	tt0302447	2	7
tt0551682	tt0302447	4	13
tt0551683	tt0302447	1	1
tt0551684	tt0302447	7	10
tt0551685	tt0302447	7	14
tt0551686	tt0302447	1	20
tt0551687	tt0302447	1	21
tt0551688	tt0302447	2	9
tt0551689	tt0302447	6	3
tt0551690	tt0302447	5	9
tt0551691	tt0302447	3	6
tt0551692	tt0302447	1	26
tt0551693	tt0302447	4	9
tt0551694	tt0302447	7	6
tt0551695	tt0302447	3	13
tt0551696	tt0302447	5	12
tt0551697	tt0302447	1	2
tt0551698	tt0302447	1	12
tt0551699	tt0302447	1	10
tt0551700	tt0302447	5	1
tt0551701	tt0302447	1	13
tt0551702	tt0302447	1	24
tt0551703	tt0302447	2	10
tt0551704	tt0302447	7	17
tt0551705	tt0302447	1	31
tt0551706	tt0302447	3	5
tt0551707	tt0309141	2	8
tt0551708	tt0309141	4	1
tt0551709	tt0309141	1	2
tt0551710	tt0309141	3	2
tt0551711	tt0309141	1	9
tt0551712	tt0309141	2	9
tt0551713	tt0309141	2	1
tt0551714	tt0309141	4	5
tt0551715	tt0309141	4	4
tt0551716	tt0309141	1	18
tt0551717	tt0309141	1	10
tt0551718	tt0309141	3	9
tt0551719	tt0309141	3	10
tt0551720	tt0309141	3	12
tt0551721	tt0309141	2	7
tt0551722	tt0309141	1	7
tt0551723	tt0309141	2	11
tt0551724	tt0309141	2	2
tt0551725	tt0309141	1	6
tt0551726	tt0279556	1	21
tt0551727	tt0128872	1	1
tt0551728	tt0111932	3	11
tt0551729	tt0111932	2	16
tt0551730	tt0111932	3	21
tt0551731	tt0111932	2	19
tt0551732	tt0111932	1	3
tt0551733	tt0111932	3	13
tt0551734	tt0111932	4	13
tt0551735	tt0111932	3	1
tt0551736	tt0111932	3	10
tt0551737	tt0111932	1	6
tt0551738	tt0111932	2	1
tt0551739	tt0111932	3	6
tt0551740	tt0111932	4	15
tt0551741	tt0111932	3	3
tt0551742	tt0111932	4	23
tt0551743	tt0111932	2	4
tt0551744	tt0111932	2	5
tt0551745	tt0111932	3	5
tt0551746	tt0111932	4	21
tt0551747	tt0111932	1	10
tt0551748	tt0111932	4	22
tt0551749	tt0111932	4	19
tt0551750	tt0111932	4	6
tt0551751	tt0111932	2	13
tt0551752	tt0111932	4	20
tt0551753	tt0111932	4	16
tt0551754	tt0111932	3	20
tt0551755	tt0111932	2	24
tt0551756	tt0111932	3	8
tt0551757	tt0111932	3	9
tt0551758	tt0111932	4	10
tt0551759	tt0111932	4	7
tt0551760	tt0111932	1	2
tt0551761	tt0111932	4	9
tt0551762	tt0111932	3	15
tt0551763	tt0111932	3	4
tt0551764	tt0111932	4	24
tt0551765	tt0111932	3	17
tt0551766	tt0111932	3	26
tt0551767	tt0111932	4	5
tt0551768	tt0111932	3	14
tt0551769	tt0111932	2	9
tt0551770	tt0111932	1	4
tt0551771	tt0111932	2	15
tt0551772	tt0111932	3	25
tt0551773	tt0111932	2	11
tt0551774	tt0111932	3	19
tt0551775	tt0111932	2	6
tt0551776	tt0111932	4	17
tt0551777	tt0111932	4	14
tt0551778	tt0111932	2	22
tt0551779	tt0111932	4	1
tt0551780	tt0111932	2	18
tt0551781	tt0111932	1	7
tt0551782	tt0111932	3	7
tt0551783	tt0111932	4	12
tt0551784	tt0111932	2	3
tt0551785	tt0111932	4	4
tt0551786	tt0111932	1	5
tt0551787	tt0111932	2	12
tt0551788	tt0111932	1	12
tt0551789	tt0111932	4	3
tt0551790	tt0111932	1	13
tt0551791	tt0111932	1	8
tt0551792	tt0111932	4	11
tt0551793	tt0111932	1	11
tt0551794	tt0111932	3	12
tt0551795	tt0111932	4	2
tt0551796	tt0111932	2	10
tt0551797	tt0111932	3	23
tt0551798	tt0111932	1	9
tt0551799	tt0111932	3	22
tt0551800	tt0111932	3	24
tt0551801	tt0111932	2	8
tt0551802	tt0111932	2	23
tt0551803	tt0111932	2	7
